Info 0    [23:51:12.559] Starting TS Server
Info 323  [23:59:40.645] getCompletionData: Get current token: 0.007865995168685913
Info 324  [23:59:40.645] getCompletionData: Is inside comment: 0.0019460022449493408
Info 325  [23:59:40.645] getCompletionData: Get previous token: 0.020610004663467407
Info 326  [23:59:40.645] getCompletionsAtPosition: isCompletionListBlocker: 0.005272999405860901
Info 327  [23:59:40.645] Returning an empty list because completion was requested in an invalid position.
Info 328  [23:59:40.646] getCompletionData: Get current token: 0.007812991738319397
Info 329  [23:59:40.646] getCompletionData: Is inside comment: 0.002020999789237976
Info 330  [23:59:40.646] getCompletionData: Get previous token: 0.021222010254859924
Info 331  [23:59:40.646] getCompletionsAtPosition: isCompletionListBlocker: 0.004778996109962463
Info 332  [23:59:40.646] Returning an empty list because completion was requested in an invalid position.
Info 333  [23:59:41.651] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 334  [23:59:41.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false structureIsReused:: Completely Elapsed: 3.9031869918107986ms
Info 335  [23:59:41.655] Different program with same set of files
Info 336  [23:59:42.172] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 337  [23:59:42.176] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false structureIsReused:: Completely Elapsed: 3.4127070009708405ms
Info 338  [23:59:42.176] Different program with same set of files
Info 339  [23:59:42.176] getCompletionData: Get current token: 0.011371001601219177
Info 340  [23:59:42.176] getCompletionData: Is inside comment: 0.002745002508163452
Info 341  [23:59:42.176] getCompletionData: Get previous token: 0.02976299822330475
Info 342  [23:59:42.176] getCompletionsAtPosition: isCompletionListBlocker: 0.007087007164955139
Info 343  [23:59:42.176] Returning an empty list because completion was requested in an invalid position.
Info 344  [23:59:42.269] getCompletionData: Get current token: 0.015275999903678894
Info 345  [23:59:42.269] getCompletionData: Is inside comment: 0.003055006265640259
Info 346  [23:59:42.269] getCompletionData: Get previous token: 0.037539005279541016
Info 347  [23:59:42.270] getCompletionsAtPosition: isCompletionListBlocker: 0.022019997239112854
Info 348  [23:59:42.270] Returning an empty list because completion was requested in an invalid position.
Info 349  [23:59:42.270] getCompletionData: Get current token: 0.021996989846229553
Info 350  [23:59:42.270] getCompletionData: Is inside comment: 0.01369999349117279
Info 351  [23:59:42.270] getCompletionData: Get previous token: 0.054847002029418945
Info 352  [23:59:42.270] getCompletionsAtPosition: isCompletionListBlocker: 0.013105005025863647
Info 353  [23:59:42.270] Returning an empty list because completion was requested in an invalid position.
Info 354  [23:59:42.271] getCompletionData: Get current token: 0.015352994203567505
Info 355  [23:59:42.271] getCompletionData: Is inside comment: 0.0029100030660629272
Info 356  [23:59:42.271] getCompletionData: Get previous token: 0.03588099777698517
Info 357  [23:59:42.271] getCompletionsAtPosition: isCompletionListBlocker: 0.008837997913360596
Info 358  [23:59:42.271] Returning an empty list because completion was requested in an invalid position.
Info 359  [23:59:42.271] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 360  [23:59:42.276] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false structureIsReused:: Completely Elapsed: 4.862792000174522ms
Info 361  [23:59:42.276] Different program with same set of files
Info 362  [23:59:44.242] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 363  [23:59:44.248] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false structureIsReused:: Completely Elapsed: 6.593185007572174ms
Info 364  [23:59:44.248] Different program with same set of files
Info 365  [23:59:44.257] getCompletionData: Get current token: 0.01666000485420227
Info 366  [23:59:44.257] getCompletionData: Is inside comment: 0.00844600796699524
Info 367  [23:59:44.257] getCompletionData: Get previous token: 0.05833800137042999
Info 368  [23:59:44.257] getCompletionsAtPosition: isCompletionListBlocker: 0.038138002157211304
Info 369  [23:59:44.258] Returning an empty list because completion was requested in an invalid position.
Info 370  [23:59:44.348] getCompletionData: Get current token: 0.010710000991821289
Info 371  [23:59:44.348] getCompletionData: Is inside comment: 0.0026630014181137085
Info 372  [23:59:44.348] getCompletionData: Get previous token: 0.026935994625091553
Info 373  [23:59:44.349] getCompletionsAtPosition: isCompletionListBlocker: 0.012804001569747925
Info 374  [23:59:44.349] Returning an empty list because completion was requested in an invalid position.
Info 375  [23:59:44.391] getCompletionData: Get current token: 0.015107005834579468
Info 376  [23:59:44.391] getCompletionData: Is inside comment: 0.0030480027198791504
Info 377  [23:59:44.391] getCompletionData: Get previous token: 0.02439899742603302
Info 378  [23:59:44.391] getCompletionsAtPosition: isCompletionListBlocker: 0.014656007289886475
Info 379  [23:59:44.391] Returning an empty list because completion was requested in an invalid position.
Info 380  [23:59:44.392] getCompletionData: Get current token: 0.013534009456634521
Info 381  [23:59:44.392] getCompletionData: Is inside comment: 0.0034109950065612793
Info 382  [23:59:44.393] getCompletionData: Get previous token: 0.03624600172042847
Info 383  [23:59:44.393] getCompletionsAtPosition: isCompletionListBlocker: 0.021821007132530212
Info 384  [23:59:44.393] Returning an empty list because completion was requested in an invalid position.
Info 385  [23:59:45.221] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 386  [23:59:45.225] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false structureIsReused:: Completely Elapsed: 4.675742998719215ms
Info 387  [23:59:45.225] Different program with same set of files
Info 388  [23:59:46.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 389  [23:59:46.619] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false structureIsReused:: Completely Elapsed: 5.9955540001392365ms
Info 390  [23:59:46.619] Different program with same set of files
Info 391  [23:59:47.786] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 392  [23:59:47.791] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false structureIsReused:: Completely Elapsed: 4.987703010439873ms
Info 393  [23:59:47.791] Different program with same set of files
Info 394  [23:59:50.013] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 395  [23:59:50.021] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false structureIsReused:: Completely Elapsed: 7.722535997629166ms
Info 396  [23:59:50.021] Different program with same set of files
Info 397  [23:59:51.198] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 398  [23:59:51.202] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false structureIsReused:: Completely Elapsed: 4.355190008878708ms
Info 399  [23:59:51.202] Different program with same set of files
Info 400  [23:59:51.947] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 401  [23:59:51.950] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false structureIsReused:: Completely Elapsed: 3.094276010990143ms
Info 402  [23:59:51.950] Different program with same set of files
Info 403  [23:59:52.573] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 404  [23:59:52.577] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false structureIsReused:: Completely Elapsed: 3.7748610079288483ms
Info 405  [23:59:52.577] Different program with same set of files
Info 406  [23:59:52.868] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 407  [23:59:52.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false structureIsReused:: Completely Elapsed: 3.2723469883203506ms
Info 408  [23:59:52.871] Different program with same set of files
Info 409  [23:59:53.536] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 410  [23:59:53.539] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false structureIsReused:: Completely Elapsed: 3.067564994096756ms
Info 411  [23:59:53.539] Different program with same set of files
Info 412  [23:59:53.540] getCompletionData: Get current token: 0.008377999067306519
Info 413  [23:59:53.540] getCompletionData: Is inside comment: 0.0020320117473602295
Info 414  [23:59:53.540] getCompletionData: Get previous token: 0.03153599798679352
Info 415  [23:59:53.540] getCompletionsAtPosition: isCompletionListBlocker: 0.014048010110855103
Info 416  [23:59:53.540] Returning an empty list because completion was requested in an invalid position.
Info 417  [23:59:53.610] getCompletionData: Get current token: 0.008192002773284912
Info 418  [23:59:53.610] getCompletionData: Is inside comment: 0.0020729899406433105
Info 419  [23:59:53.610] getCompletionData: Get previous token: 0.020196005702018738
Info 420  [23:59:53.610] getCompletionsAtPosition: isCompletionListBlocker: 0.009085997939109802
Info 421  [23:59:53.610] Returning an empty list because completion was requested in an invalid position.
Info 422  [23:59:53.613] getCompletionData: Get current token: 0.010817989706993103
Info 423  [23:59:53.613] getCompletionData: Is inside comment: 0.002884000539779663
Info 424  [23:59:53.613] getCompletionData: Get previous token: 0.029917001724243164
Info 425  [23:59:53.613] getCompletionsAtPosition: isCompletionListBlocker: 0.010462000966072083
Info 426  [23:59:53.613] Returning an empty list because completion was requested in an invalid position.
Info 427  [23:59:53.615] getCompletionData: Get current token: 0.00846099853515625
Info 428  [23:59:53.615] getCompletionData: Is inside comment: 0.0018610060214996338
Info 429  [23:59:53.615] getCompletionData: Get previous token: 0.02140200138092041
Info 430  [23:59:53.615] getCompletionsAtPosition: isCompletionListBlocker: 0.007100000977516174
Info 431  [23:59:53.615] Returning an empty list because completion was requested in an invalid position.
Info 432  [23:59:54.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 433  [23:59:54.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false structureIsReused:: Completely Elapsed: 3.6223989874124527ms
Info 434  [23:59:54.670] Different program with same set of files
Info 435  [23:59:56.006] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 436  [23:59:56.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false structureIsReused:: Completely Elapsed: 3.9726040065288544ms
Info 437  [23:59:56.010] Different program with same set of files
Info 438  [23:59:56.295] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 439  [23:59:56.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false structureIsReused:: Completely Elapsed: 3.790371999144554ms
Info 440  [23:59:56.299] Different program with same set of files
Info 441  [23:59:56.756] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [23:59:56.762] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false structureIsReused:: Completely Elapsed: 5.901848003268242ms
Info 443  [23:59:56.762] Different program with same set of files
Info 444  [23:59:57.109] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 445  [23:59:57.114] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false structureIsReused:: Completely Elapsed: 4.6454000025987625ms
Info 446  [23:59:57.114] Different program with same set of files
Info 447  [23:59:57.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 448  [23:59:57.860] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false structureIsReused:: Completely Elapsed: 4.937254011631012ms
